pair_id,subject_id,gesture,distance,modality,video_path,output_dir,status,frames_extracted,fps,duration_original_sec,trim_start_sec,trim_end_sec,duration_after_trim_sec,width,height
PAIR_00503,8F_S020,doctor,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/doctor/video_20260310_161523.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/doctor/8F_S020/PAIR_00503,success,112,30.19327204957314,5.710125,1.0,1.0,3.7101249999999997,3840,2160
PAIR_00504,8F_S021,doctor,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/doctor/video_20260310_161934.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/doctor/8F_S021/PAIR_00504,success,105,30.199571869523297,5.496767,1.0,1.0,3.496767,3840,2160
PAIR_00505,8F_S022,doctor,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/doctor/video_20260310_162240.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/doctor/8F_S022/PAIR_00505,success,107,30.197421635493953,5.563389,1.0,1.0,3.563389,3840,2160
PAIR_00506,8F_S023,doctor,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/doctor/video_20260310_162658.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/doctor/8F_S023/PAIR_00506,success,113,30.019203035467775,5.762978,1.0,1.0,3.7629780000000004,3840,2160
PAIR_00507,8F_S024,doctor,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/doctor/video_20260310_162909.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/doctor/8F_S024/PAIR_00507,success,109,30.019302352202796,5.6297,1.0,1.0,3.6296999999999997,3840,2160
PAIR_00508,8F_S025,doctor,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/doctor/video_20260310_163356.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/doctor/8F_S025/PAIR_00508,success,110,30.195322290660567,5.663292,1.0,1.0,3.663292,3840,2160
PAIR_00509,8F_S026,doctor,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/doctor/video_20260310_163611.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/doctor/8F_S026/PAIR_00509,success,103,30.201836664538625,5.4301,1.0,1.0,3.4301000000000004,3840,2160
PAIR_00510,8F_S027,doctor,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/doctor/video_20260310_164231.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/doctor/8F_S027/PAIR_00510,success,117,30.01927791670357,5.8962,1.0,1.0,3.8962000000000003,3840,2160
PAIR_00511,8F_S028,doctor,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/doctor/video_20260310_164753.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/doctor/8F_S028/PAIR_00511,success,111,30.19327204957314,5.6966,1.0,1.0,3.6966,3840,2160
PAIR_00512,8F_S029,doctor,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/doctor/video_20260310_165148.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/doctor/8F_S029/PAIR_00512,success,134,30.172576824022528,6.4628,1.0,1.0,4.4628,3840,2160
PAIR_00513,8F_S030,doctor,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/doctor/video_20260310_165402.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/doctor/8F_S030/PAIR_00513,success,117,30.18734242094195,5.8965,1.0,1.0,3.8964999999999996,3840,2160
PAIR_00514,8F_S031,doctor,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/doctor/video_20260310_165540.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/doctor/8F_S031/PAIR_00514,success,117,30.18734242094195,5.899396,1.0,1.0,3.8993960000000003,3840,2160
PAIR_00515,8F_S032,doctor,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/doctor/video_20260310_165712.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/doctor/8F_S032/PAIR_00515,success,119,30.18547296164209,5.9631,1.0,1.0,3.9631,3840,2160
PAIR_00516,8F_S033,doctor,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/doctor/video_20260310_165855.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/doctor/8F_S033/PAIR_00516,success,103,30.019337610116946,5.4298,1.0,1.0,3.4298,3840,2160
PAIR_00517,8F_S034,doctor,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/doctor/video_20260310_170042.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/doctor/8F_S034/PAIR_00517,success,130,30.019222835675475,6.329278,1.0,1.0,4.329278,3840,2160
PAIR_00518,8F_S035,doctor,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/doctor/video_20260310_170254.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/doctor/8F_S035/PAIR_00518,success,94,30.212527261662142,5.133,1.0,1.0,3.133,3840,2160
PAIR_00519,8F_S036,doctor,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/doctor/video_20260310_170755.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/doctor/8F_S036/PAIR_00519,success,104,30.201836664538625,5.436125,1.0,1.0,3.4361249999999997,3840,2160
PAIR_00520,8F_S037,doctor,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/doctor/video_20260310_171156.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/doctor/8F_S037/PAIR_00520,success,104,30.201836664538625,5.44,1.0,1.0,3.4400000000000004,3840,2160
PAIR_00521,8F_S038,doctor,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/doctor/video_20260310_171403.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/doctor/8F_S038/PAIR_00521,success,129,30.17744550851036,6.270208,1.0,1.0,4.270208,3840,2160
PAIR_00522,8F_S001,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_140850.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S001/PAIR_00522,success,115,30.019269512048687,5.829589,1.0,1.0,3.8295890000000004,3840,2160
PAIR_00523,8F_S002,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_141553.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S002/PAIR_00523,success,117,30.01927791670357,5.8962,1.0,1.0,3.8962000000000003,3840,2160
PAIR_00524,8F_S003,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_141741.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S003/PAIR_00524,success,107,30.019293837556273,5.563089,1.0,1.0,3.5630889999999997,3840,2160
PAIR_00525,8F_S004,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_142345.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S004/PAIR_00525,success,117,30.18734242094195,5.8965,1.0,1.0,3.8964999999999996,3840,2160
PAIR_00526,8F_S005,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_142701.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S005/PAIR_00526,success,101,30.204095161544263,5.3635,1.0,1.0,3.3635,3840,2160
PAIR_00527,8F_S006,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_143500.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S006/PAIR_00527,success,111,30.019310667680966,5.6963,1.0,1.0,3.6963,3840,2160
PAIR_00528,8F_S007,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_143938.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S007/PAIR_00528,success,107,30.019293837556273,5.563089,1.0,1.0,3.5630889999999997,3840,2160
PAIR_00529,8F_S008,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_144609.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S008/PAIR_00529,success,107,30.019293837556273,5.563089,1.0,1.0,3.5630889999999997,3840,2160
PAIR_00530,8F_S009,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_150037.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S009/PAIR_00530,success,105,30.019224432616443,5.496467,1.0,1.0,3.496467,3840,2160
PAIR_00531,8F_S010,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_150814.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S010/PAIR_00531,success,138,30.170968823332217,6.569041,1.0,1.0,4.569041,3840,2160
PAIR_00532,8F_S011,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_151112.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S011/PAIR_00532,success,109,30.019302352202796,5.6297,1.0,1.0,3.6296999999999997,3840,2160
PAIR_00533,8F_S012,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_151425.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S012/PAIR_00533,success,114,30.19121100301912,5.795104,1.0,1.0,3.7951040000000003,3840,2160
PAIR_00534,8F_S013,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_151554.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S013/PAIR_00534,success,105,30.199571869523297,5.496767,1.0,1.0,3.496767,3840,2160
PAIR_00535,8F_S014,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_151848.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S014/PAIR_00535,success,103,30.019337610116946,5.4298,1.0,1.0,3.4298,3840,2160
PAIR_00536,8F_S015,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_152019.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S015/PAIR_00536,success,114,30.19121100301912,5.781333,1.0,1.0,3.781333,3840,2160
PAIR_00537,8F_S016,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_153248.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S016/PAIR_00537,success,107,30.02217206320037,5.5625,1.0,1.0,3.5625,3840,2160
PAIR_00538,8F_S017,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_153859.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S017/PAIR_00538,success,105,30.199571869523297,5.496767,1.0,1.0,3.496767,3840,2160
PAIR_00539,8F_S018,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_154036.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S018/PAIR_00539,success,113,30.019203035467775,5.762967,1.0,1.0,3.7629669999999997,3840,2160
PAIR_00540,8F_S019,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_155640.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S019/PAIR_00540,success,111,30.019310667680966,5.6963,1.0,1.0,3.6963,3840,2160
PAIR_00541,8F_S020,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_161544.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S020/PAIR_00541,success,104,30.201836664538625,5.459292,1.0,1.0,3.4592919999999996,3840,2160
PAIR_00542,8F_S021,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_162001.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S021/PAIR_00542,success,113,30.019203035467775,5.762967,1.0,1.0,3.7629669999999997,3840,2160
PAIR_00543,8F_S022,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_162305.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S022/PAIR_00543,success,119,30.019286133549485,5.9628,1.0,1.0,3.9627999999999997,3840,2160
PAIR_00544,8F_S023,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_162716.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S023/PAIR_00544,success,123,30.181801612976717,6.096389,1.0,1.0,4.096389,3840,2160
PAIR_00545,8F_S024,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_162940.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S024/PAIR_00545,success,103,30.019337610116946,5.4298,1.0,1.0,3.4298,3840,2160
PAIR_00546,8F_S025,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_163415.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S025/PAIR_00546,success,122,30.18358919361169,6.0375,1.0,1.0,4.0375,3840,2160
PAIR_00547,8F_S026,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_163642.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S026/PAIR_00547,success,109,30.019302352202796,5.6297,1.0,1.0,3.6296999999999997,3840,2160
PAIR_00548,8F_S027,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_164251.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S027/PAIR_00548,success,105,30.019224432616443,5.496467,1.0,1.0,3.496467,3840,2160
PAIR_00549,8F_S028,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_164826.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S028/PAIR_00549,success,111,30.019310667680966,5.6963,1.0,1.0,3.6963,3840,2160
PAIR_00550,8F_S029,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_165215.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S029/PAIR_00550,success,122,30.01918352980634,6.047063,1.0,1.0,4.047063,3840,2160
PAIR_00551,8F_S030,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_165422.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S030/PAIR_00551,success,101,30.204095161544263,5.3635,1.0,1.0,3.3635,3840,2160
PAIR_00552,8F_S031,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_165604.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S031/PAIR_00552,success,105,30.199571869523297,5.496767,1.0,1.0,3.496767,3840,2160
PAIR_00553,8F_S032,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_165735.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S032/PAIR_00553,success,115,30.019269512048687,5.829589,1.0,1.0,3.8295890000000004,3840,2160
PAIR_00554,8F_S033,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_165917.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S033/PAIR_00554,success,101,30.204095161544263,5.3635,1.0,1.0,3.3635,3840,2160
PAIR_00555,8F_S034,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_170106.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S034/PAIR_00555,success,109,30.195322290660567,5.63,1.0,1.0,3.63,3840,2160
PAIR_00556,8F_S035,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_170317.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S035/PAIR_00556,success,104,30.201836664538625,5.448937,1.0,1.0,3.448937,3840,2160
PAIR_00557,8F_S036,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_170815.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S036/PAIR_00557,success,113,30.019203035467775,5.762967,1.0,1.0,3.7629669999999997,3840,2160
PAIR_00558,8F_S037,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_171227.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S037/PAIR_00558,success,109,30.019302352202796,5.6297,1.0,1.0,3.6296999999999997,3840,2160
PAIR_00559,8F_S038,emergency,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/emergency/video_20260310_171422.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/emergency/8F_S038/PAIR_00559,success,132,30.01923106990416,6.3959,1.0,1.0,4.3959,3840,2160
PAIR_00560,8F_S001,fire,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/fire/video_20260310_140733.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/fire/8F_S001/PAIR_00560,success,103,30.201836664538625,5.4301,1.0,1.0,3.4301000000000004,3840,2160
PAIR_00561,8F_S002,fire,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/fire/video_20260310_141502.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/fire/8F_S002/PAIR_00561,success,102,30.019329216120525,5.373729,1.0,1.0,3.373729,3840,2160
PAIR_00562,8F_S003,fire,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/fire/video_20260310_141649.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/fire/8F_S003/PAIR_00562,success,107,30.019293837556273,5.563089,1.0,1.0,3.5630889999999997,3840,2160
PAIR_00563,8F_S004,fire,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/fire/video_20260310_142259.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/fire/8F_S004/PAIR_00563,success,105,30.199571869523297,5.496767,1.0,1.0,3.496767,3840,2160
PAIR_00564,8F_S005,fire,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/fire/video_20260310_142604.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/fire/8F_S005/PAIR_00564,success,104,30.201836664538625,5.448959,1.0,1.0,3.4489590000000003,3840,2160
PAIR_00565,8F_S006,fire,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/fire/video_20260310_143337.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/fire/8F_S006/PAIR_00565,success,103,30.201836664538625,5.4301,1.0,1.0,3.4301000000000004,3840,2160
PAIR_00566,8F_S007,fire,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/fire/video_20260310_143846.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/fire/8F_S007/PAIR_00566,success,107,30.019293837556273,5.563089,1.0,1.0,3.5630889999999997,3840,2160
PAIR_00567,8F_S008,fire,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/fire/video_20260310_144522.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/fire/8F_S008/PAIR_00567,success,103,30.201836664538625,5.4301,1.0,1.0,3.4301000000000004,3840,2160
PAIR_00568,8F_S009,fire,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/fire/video_20260310_145931.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/fire/8F_S009/PAIR_00568,success,121,30.013652619147198,6.030589,1.0,1.0,4.030589,3840,2160
PAIR_00569,8F_S010,fire,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/fire/video_20260310_150728.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/fire/8F_S010/PAIR_00569,success,99,30.019320610959255,5.296589,1.0,1.0,3.296589,3840,2160
PAIR_00570,8F_S011,fire,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/fire/video_20260310_151002.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/fire/8F_S011/PAIR_00570,success,101,30.204157732823717,5.3635,1.0,1.0,3.3635,3840,2160
PAIR_00571,8F_S012,fire,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/fire/video_20260310_151332.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/fire/8F_S012/PAIR_00571,success,101,30.019329216120525,5.3632,1.0,1.0,3.3632,3840,2160
PAIR_00572,8F_S013,fire,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/fire/video_20260310_151503.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/fire/8F_S013/PAIR_00572,success,116,30.189254607482514,5.836833,1.0,1.0,3.8368330000000004,3840,2160
PAIR_00573,8F_S014,fire,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/fire/video_20260310_151756.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/fire/8F_S014/PAIR_00573,success,96,30.019371474755076,5.1966,1.0,1.0,3.1966,3840,2160
PAIR_00574,8F_S015,fire,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/fire/video_20260310_151927.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/fire/8F_S015/PAIR_00574,success,105,30.019042382440578,5.4965,1.0,1.0,3.4965,3840,2160
PAIR_00575,8F_S016,fire,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/fire/video_20260310_153150.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/fire/8F_S016/PAIR_00575,success,92,30.215060133894188,5.0637,1.0,1.0,3.0637,3840,2160
PAIR_00576,8F_S017,fire,8_feet,RGB_BGREM,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/8_feet/fire/video_20260310_153750.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/RGB_BGREM/8_feet/fire/8F_S017/PAIR_00576,success,119,30.019286133549485,5.9628,1.0,1.0,3.9627999999999997,3840,2160
